prob.cluster1	prob.cluster2	prob.cluster3	prob.cluster4	prob.cluster5	prob.cluster6	prob.cluster7	prob.cluster8	prob.cluster9	prob.cluster10	prob.cluster11	prob.cluster12	prob.cluster13	prob.cluster14	most.likely.cluster
0.001	0.335	0.339	0.318	0.003	0	0.004	0	0	0	0	0	0	0	3
0	0.006	0.114	0.683	0.053	0.016	0.128	0	0	0	0	0	0	0	4
0	0	0.002	0.138	0.097	0.028	0.735	0	0	0	0	0	0	0	7
0	0.008	0.252	0.714	0.011	0	0.015	0	0	0	0	0	0	0	4
0	0.2	0.324	0.448	0.006	0.002	0.02	0	0	0	0	0	0	0	4
0	0.041	0.199	0.623	0.021	0.004	0.112	0	0	0	0	0	0	0	4
0	0.146	0.341	0.488	0.013	0.003	0.009	0	0	0	0	0	0	0	4
0.005	0.368	0.215	0.315	0.021	0.005	0.071	0	0	0	0	0	0	0	2
0	0.002	0.05	0.541	0.064	0.011	0.332	0	0	0	0	0	0	0	4
0.005	0.957	0.037	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0.036	0.52	0.075	0.019	0.35	0	0	0	0	0	0	0	4
0.002	0.88	0.112	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0.594	0.336	0.07	0	0	0	0	0	0	0	0	0	0	2
0.001	0.741	0.235	0.023	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0.003	0.997	0	0	0	0	0	0	0	7
0	0	0	0	0.003	0.002	0.991	0.004	0	0	0	0	0	0	7
0	0	0	0.002	0.015	0.008	0.975	0	0	0	0	0	0	0	7
0.133	0.857	0.01	0	0	0	0	0	0	0	0	0	0	0	2
0.001	0.873	0.118	0.008	0	0	0	0	0	0	0	0	0	0	2
0	0	0.067	0.748	0.059	0.005	0.121	0	0	0	0	0	0	0	4
0	0	0	0.081	0.096	0.027	0.796	0	0	0	0	0	0	0	7
0	0.004	0.173	0.796	0.018	0	0.009	0	0	0	0	0	0	0	4
0	0	0	0.003	0.009	0.01	0.976	0.001	0	0.001	0	0	0	0	7
0	0	0	0	0.006	0.007	0.987	0	0	0	0	0	0	0	7
0	0	0.01	0.417	0.11	0.024	0.439	0	0	0	0	0	0	0	7
0	0	0.001	0.212	0.115	0.021	0.651	0	0	0	0	0	0	0	7
0	0	0.03	0.82	0.071	0.008	0.071	0	0	0	0	0	0	0	4
0	0.009	0.343	0.645	0.003	0	0	0	0	0	0	0	0	0	4
0	0	0.01	0.405	0.091	0.033	0.461	0	0	0	0	0	0	0	7
0	0	0.044	0.771	0.069	0.007	0.109	0	0	0	0	0	0	0	4
0	0.078	0.375	0.54	0.007	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.021	0.011	0.967	0	0	0	0	0	0	0	7
0	0	0	0.027	0.028	0.023	0.922	0	0	0	0	0	0	0	7
0	0	0.032	0.481	0.108	0.02	0.359	0	0	0	0	0	0	0	4
0	0	0.001	0.07	0.104	0.03	0.795	0	0	0	0	0	0	0	7
0	0	0.041	0.546	0.075	0.016	0.322	0	0	0	0	0	0	0	4
0	0.003	0.186	0.788	0.018	0.002	0.003	0	0	0	0	0	0	0	4
0	0.812	0.176	0.012	0	0	0	0	0	0	0	0	0	0	2
0	0	0.088	0.734	0.063	0.008	0.107	0	0	0	0	0	0	0	4
0	0	0.006	0.218	0.086	0.022	0.668	0	0	0	0	0	0	0	7
0	0	0.049	0.764	0.064	0.011	0.112	0	0	0	0	0	0	0	4
0	0.006	0.194	0.772	0.017	0.001	0.01	0	0	0	0	0	0	0	4
0	0	0.021	0.799	0.089	0.009	0.082	0	0	0	0	0	0	0	4
0	0	0	0.004	0.021	0.017	0.958	0	0	0	0	0	0	0	7
0	0	0.002	0.095	0.057	0.02	0.826	0	0	0	0	0	0	0	7
0	0	0	0.006	0.014	0.01	0.97	0	0	0	0	0	0	0	7
0	0	0.003	0.301	0.131	0.022	0.543	0	0	0	0	0	0	0	7
0	0	0	0.188	0.109	0.03	0.673	0	0	0	0	0	0	0	7
0	0.026	0.227	0.693	0.023	0.001	0.03	0	0	0	0	0	0	0	4
0	0	0	0.007	0.04	0.021	0.932	0	0	0	0	0	0	0	7
0	0.032	0.432	0.535	0.001	0	0	0	0	0	0	0	0	0	4
0	0	0.045	0.678	0.069	0.013	0.195	0	0	0	0	0	0	0	4
0	0	0	0.002	0.03	0.015	0.953	0	0	0	0	0	0	0	7
0	0	0.012	0.553	0.115	0.017	0.303	0	0	0	0	0	0	0	4
0	0	0.063	0.809	0.049	0.006	0.073	0	0	0	0	0	0	0	4
0	0	0.059	0.823	0.052	0.005	0.061	0	0	0	0	0	0	0	4
0	0.002	0.202	0.783	0.01	0.001	0.002	0	0	0	0	0	0	0	4
0	0	0	0.022	0.034	0.019	0.925	0	0	0	0	0	0	0	7
0.003	0.627	0.247	0.119	0.003	0	0.001	0	0	0	0	0	0	0	2
0	0	0.002	0.18	0.085	0.03	0.703	0	0	0	0	0	0	0	7
0	0.001	0.139	0.806	0.027	0.005	0.022	0	0	0	0	0	0	0	4
0	0	0	0.015	0.041	0.018	0.926	0	0	0	0	0	0	0	7
0	0.032	0.376	0.586	0.006	0	0	0	0	0	0	0	0	0	4
0	0.01	0.274	0.709	0.006	0	0.001	0	0	0	0	0	0	0	4
0	0.012	0.266	0.711	0.009	0	0.002	0	0	0	0	0	0	0	4
0.002	0.87	0.117	0.011	0	0	0	0	0	0	0	0	0	0	2
0.001	0.658	0.278	0.063	0	0	0	0	0	0	0	0	0	0	2
0	0.012	0.337	0.642	0.007	0	0.002	0	0	0	0	0	0	0	4
0	0.871	0.125	0.004	0	0	0	0	0	0	0	0	0	0	2
0	0.014	0.267	0.695	0.018	0.002	0.004	0	0	0	0	0	0	0	4
0	0	0.042	0.74	0.075	0.008	0.135	0	0	0	0	0	0	0	4
0	0	0.104	0.784	0.04	0.003	0.069	0	0	0	0	0	0	0	4
0	0.009	0.23	0.743	0.013	0.002	0.003	0	0	0	0	0	0	0	4
0	0.012	0.249	0.719	0.013	0	0.007	0	0	0	0	0	0	0	4
0.084	0.91	0.006	0	0	0	0	0	0	0	0	0	0	0	2
0.002	0.895	0.096	0.007	0	0	0	0	0	0	0	0	0	0	2
0	0	0.13	0.845	0.02	0.001	0.004	0	0	0	0	0	0	0	4
0	0	0	0.009	0.046	0.014	0.931	0	0	0	0	0	0	0	7
0	0	0	0.054	0.072	0.031	0.843	0	0	0	0	0	0	0	7
0	0.031	0.456	0.511	0.002	0	0	0	0	0	0	0	0	0	4
0	0	0	0.026	0.05	0.024	0.9	0	0	0	0	0	0	0	7
0.001	0.794	0.181	0.024	0	0	0	0	0	0	0	0	0	0	2
0	0	0.005	0.233	0.094	0.024	0.644	0	0	0	0	0	0	0	7
0	0	0	0.001	0.011	0.008	0.979	0.001	0	0	0	0	0	0	7
0	0	0.015	0.508	0.115	0.018	0.344	0	0	0	0	0	0	0	4
0	0.525	0.373	0.102	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.14	0.792	0.046	0.001	0.019	0	0	0	0	0	0	0	4
0	0.022	0.397	0.575	0.006	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.11	0.081	0.029	0.778	0	0	0	0	0	0	0	7
0	0	0.02	0.525	0.092	0.016	0.347	0	0	0	0	0	0	0	4
0	0	0.002	0.12	0.108	0.028	0.742	0	0	0	0	0	0	0	7
0	0.007	0.165	0.788	0.024	0.001	0.015	0	0	0	0	0	0	0	4
0	0	0.049	0.828	0.06	0.004	0.059	0	0	0	0	0	0	0	4
0	0.023	0.339	0.624	0.01	0	0.004	0	0	0	0	0	0	0	4
0	0	0.136	0.837	0.021	0.001	0.005	0	0	0	0	0	0	0	4
0	0.003	0.256	0.733	0.007	0	0.001	0	0	0	0	0	0	0	4
0	0	0.007	0.31	0.12	0.024	0.539	0	0	0	0	0	0	0	7
0	0	0.001	0.025	0.041	0.014	0.919	0	0	0	0	0	0	0	7
0.002	0.832	0.153	0.013	0	0	0	0	0	0	0	0	0	0	2
0	0	0.002	0.099	0.076	0.019	0.804	0	0	0	0	0	0	0	7
0	0	0	0	0.013	0.007	0.98	0	0	0	0	0	0	0	7
0	0.055	0.264	0.65	0.014	0.004	0.013	0	0	0	0	0	0	0	4
0	0.001	0.182	0.766	0.036	0.001	0.014	0	0	0	0	0	0	0	4
0	0	0.006	0.308	0.145	0.038	0.503	0	0	0	0	0	0	0	7
0	0	0.136	0.826	0.012	0.002	0.024	0	0	0	0	0	0	0	4
0	0.062	0.481	0.455	0.002	0	0	0	0	0	0	0	0	0	3
0	0.001	0.064	0.69	0.061	0.01	0.174	0	0	0	0	0	0	0	4
0	0.001	0.121	0.808	0.028	0.004	0.038	0	0	0	0	0	0	0	4
0	0.713	0.242	0.045	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.169	0.799	0.016	0.003	0.012	0	0	0	0	0	0	0	4
0	0	0.005	0.227	0.101	0.026	0.641	0	0	0	0	0	0	0	7
0	0	0.113	0.84	0.026	0.002	0.019	0	0	0	0	0	0	0	4
0	0	0	0.002	0.009	0.008	0.979	0.002	0	0	0	0	0	0	7
0	0	0	0.001	0.018	0.003	0.978	0	0	0	0	0	0	0	7
0	0	0	0.068	0.058	0.02	0.854	0	0	0	0	0	0	0	7
0	0	0	0.04	0.076	0.017	0.867	0	0	0	0	0	0	0	7
0	0	0	0.011	0.038	0.016	0.935	0	0	0	0	0	0	0	7
0	0	0.121	0.805	0.041	0.003	0.03	0	0	0	0	0	0	0	4
0	0	0.005	0.321	0.12	0.02	0.534	0	0	0	0	0	0	0	7
0.021	0.735	0.172	0.072	0	0	0	0	0	0	0	0	0	0	2
0.943	0.057	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0.007	0.251	0.73	0.012	0	0	0	0	0	0	0	0	0	4
0	0.01	0.234	0.725	0.021	0.002	0.008	0	0	0	0	0	0	0	4
0	0	0	0.044	0.048	0.024	0.884	0	0	0	0	0	0	0	7
0	0	0	0.071	0.07	0.025	0.834	0	0	0	0	0	0	0	7
0	0	0.04	0.747	0.071	0.012	0.13	0	0	0	0	0	0	0	4
0	0	0	0.017	0.019	0.011	0.953	0	0	0	0	0	0	0	7
0	0	0.094	0.868	0.019	0.002	0.017	0	0	0	0	0	0	0	4
0	0	0.06	0.863	0.044	0.003	0.03	0	0	0	0	0	0	0	4
0	0	0	0.008	0.025	0.009	0.958	0	0	0	0	0	0	0	7
0	0	0	0	0.006	0.004	0.989	0.001	0	0	0	0	0	0	7
0	0.124	0.444	0.427	0.004	0	0.001	0	0	0	0	0	0	0	3
0	0	0	0	0.006	0.004	0.99	0	0	0	0	0	0	0	7
0.001	0.572	0.316	0.111	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.002	0.002	0.989	0.006	0.001	0	0	0	0	0	7
0	0	0.029	0.743	0.077	0.012	0.139	0	0	0	0	0	0	0	4
0	0	0.008	0.199	0.092	0.017	0.684	0	0	0	0	0	0	0	7
0	0	0	0.003	0.017	0.011	0.969	0	0	0	0	0	0	0	7
0	0.001	0.083	0.82	0.06	0.001	0.035	0	0	0	0	0	0	0	4
0	0.178	0.444	0.374	0.003	0	0.001	0	0	0	0	0	0	0	3
0	0	0.001	0.029	0.048	0.021	0.9	0.001	0	0	0	0	0	0	7
0	0	0	0.001	0.018	0.006	0.975	0	0	0	0	0	0	0	7
0	0.002	0.201	0.782	0.011	0.001	0.003	0	0	0	0	0	0	0	4
0	0	0.042	0.705	0.078	0.009	0.166	0	0	0	0	0	0	0	4
0	0.758	0.224	0.018	0	0	0	0	0	0	0	0	0	0	2
0	0	0.066	0.856	0.047	0.004	0.027	0	0	0	0	0	0	0	4
0	0	0	0.001	0.033	0.02	0.946	0	0	0	0	0	0	0	7
0.001	0.892	0.103	0.004	0	0	0	0	0	0	0	0	0	0	2
0.002	0.775	0.182	0.041	0	0	0	0	0	0	0	0	0	0	2
0	0.007	0.182	0.785	0.017	0	0.009	0	0	0	0	0	0	0	4
0	0	0	0.046	0.067	0.014	0.873	0	0	0	0	0	0	0	7
0	0.542	0.388	0.07	0	0	0	0	0	0	0	0	0	0	2
0	0	0.101	0.838	0.027	0.005	0.029	0	0	0	0	0	0	0	4
0	0	0	0.001	0.01	0.007	0.982	0	0	0	0	0	0	0	7
0	0	0	0.09	0.052	0.02	0.838	0	0	0	0	0	0	0	7
0	0	0.001	0.225	0.076	0.022	0.676	0	0	0	0	0	0	0	7
0	0	0	0.001	0.011	0.009	0.979	0	0	0	0	0	0	0	7
0.012	0.966	0.022	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.019	0.545	0.107	0.015	0.313	0	0	0	0	0	0	0	4
0	0	0.025	0.505	0.078	0.015	0.377	0	0	0	0	0	0	0	4
0	0	0.003	0.419	0.145	0.027	0.406	0	0	0	0	0	0	0	4
0	0	0.133	0.849	0.015	0.002	0.001	0	0	0	0	0	0	0	4
0	0	0.036	0.696	0.081	0.009	0.178	0	0	0	0	0	0	0	4
0	0	0	0.001	0.004	0.004	0.99	0	0	0.001	0	0	0	0	7
0	0	0	0.007	0.027	0.01	0.956	0	0	0	0	0	0	0	7
0	0	0	0.052	0.062	0.019	0.867	0	0	0	0	0	0	0	7
0	0.013	0.297	0.687	0.003	0	0	0	0	0	0	0	0	0	4
0.001	0.855	0.135	0.009	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.051	0.077	0.024	0.848	0	0	0	0	0	0	0	7
0	0	0.023	0.777	0.087	0.017	0.096	0	0	0	0	0	0	0	4
0	0.006	0.288	0.697	0.006	0	0.003	0	0	0	0	0	0	0	4
0	0.001	0.074	0.805	0.058	0.008	0.054	0	0	0	0	0	0	0	4
0	0	0	0.008	0.019	0.011	0.962	0	0	0	0	0	0	0	7
0	0.166	0.53	0.303	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.001	0.015	0.012	0.972	0	0	0	0	0	0	0	7
0	0	0	0.026	0.053	0.026	0.895	0	0	0	0	0	0	0	7
0	0	0	0	0.007	0.002	0.991	0	0	0	0	0	0	0	7
0	0.013	0.313	0.667	0.005	0	0.002	0	0	0	0	0	0	0	4
0	0	0.015	0.578	0.105	0.015	0.287	0	0	0	0	0	0	0	4
0	0.004	0.175	0.769	0.022	0.005	0.025	0	0	0	0	0	0	0	4
0	0	0	0.084	0.083	0.029	0.804	0	0	0	0	0	0	0	7
0	0.179	0.492	0.328	0.001	0	0	0	0	0	0	0	0	0	3
0.002	0.866	0.126	0.006	0	0	0	0	0	0	0	0	0	0	2
0.016	0.971	0.013	0	0	0	0	0	0	0	0	0	0	0	2
0.002	0.68	0.227	0.091	0	0	0	0	0	0	0	0	0	0	2
0	0.454	0.368	0.175	0.003	0	0	0	0	0	0	0	0	0	2
0	0.034	0.289	0.651	0.013	0.001	0.012	0	0	0	0	0	0	0	4
0	0.078	0.369	0.539	0.009	0.001	0.004	0	0	0	0	0	0	0	4
0	0	0.017	0.392	0.096	0.023	0.472	0	0	0	0	0	0	0	7
0	0.016	0.224	0.739	0.007	0.003	0.011	0	0	0	0	0	0	0	4
0	0	0.022	0.672	0.103	0.021	0.182	0	0	0	0	0	0	0	4
0	0	0	0.003	0.023	0.005	0.969	0	0	0	0	0	0	0	7
0	0.849	0.137	0.014	0	0	0	0	0	0	0	0	0	0	2
0	0	0.004	0.338	0.133	0.027	0.498	0	0	0	0	0	0	0	7
0	0.122	0.421	0.452	0.003	0	0.002	0	0	0	0	0	0	0	4
0	0.243	0.497	0.258	0.002	0	0	0	0	0	0	0	0	0	3
0	0.028	0.317	0.64	0.008	0.001	0.006	0	0	0	0	0	0	0	4
0	0.015	0.396	0.588	0.001	0	0	0	0	0	0	0	0	0	4
0	0	0	0.005	0.016	0.01	0.969	0	0	0	0	0	0	0	7
0	0	0.083	0.875	0.028	0.003	0.011	0	0	0	0	0	0	0	4
0	0	0	0	0.003	0	0.991	0.003	0.003	0	0	0	0	0	7
0	0	0.001	0.036	0.049	0.026	0.888	0	0	0	0	0	0	0	7
0	0.015	0.248	0.719	0.013	0.001	0.004	0	0	0	0	0	0	0	4
0	0	0.085	0.839	0.043	0.006	0.027	0	0	0	0	0	0	0	4
0	0	0.003	0.24	0.135	0.022	0.6	0	0	0	0	0	0	0	7
0	0	0.001	0.029	0.075	0.018	0.877	0	0	0	0	0	0	0	7
0	0	0.018	0.71	0.1	0.011	0.161	0	0	0	0	0	0	0	4
0	0.114	0.397	0.485	0.003	0	0.001	0	0	0	0	0	0	0	4
0	0.005	0.255	0.735	0.004	0.001	0	0	0	0	0	0	0	0	4
0	0	0	0	0.002	0.003	0.927	0.031	0.019	0.014	0.001	0.001	0	0.002	7
0	0	0	0	0.005	0.004	0.991	0	0	0	0	0	0	0	7
0	0.413	0.425	0.162	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.01	0.025	0.01	0.955	0	0	0	0	0	0	0	7
0	0.031	0.478	0.49	0.001	0	0	0	0	0	0	0	0	0	4
0	0.35	0.542	0.108	0	0	0	0	0	0	0	0	0	0	3
0	0	0.02	0.622	0.102	0.014	0.242	0	0	0	0	0	0	0	4
0	0	0.066	0.831	0.059	0.006	0.038	0	0	0	0	0	0	0	4
0	0	0.033	0.804	0.089	0.009	0.065	0	0	0	0	0	0	0	4
0	0	0	0.001	0.012	0.006	0.98	0.001	0	0	0	0	0	0	7
0	0	0.001	0.024	0.058	0.021	0.896	0	0	0	0	0	0	0	7
0	0	0	0.092	0.083	0.015	0.81	0	0	0	0	0	0	0	7
0	0	0.004	0.425	0.14	0.026	0.405	0	0	0	0	0	0	0	4
0	0.737	0.234	0.029	0	0	0	0	0	0	0	0	0	0	2
0	0	0.011	0.605	0.146	0.014	0.224	0	0	0	0	0	0	0	4
0	0	0	0.142	0.107	0.026	0.725	0	0	0	0	0	0	0	7
0	0	0.012	0.396	0.109	0.018	0.465	0	0	0	0	0	0	0	7
0	0.663	0.301	0.036	0	0	0	0	0	0	0	0	0	0	2
0	0.526	0.391	0.083	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.015	0.03	0.018	0.937	0	0	0	0	0	0	0	7
0	0	0	0.003	0.017	0.009	0.971	0	0	0	0	0	0	0	7
0	0	0	0.063	0.056	0.026	0.855	0	0	0	0	0	0	0	7
0	0	0	0.002	0.03	0.011	0.957	0	0	0	0	0	0	0	7
0	0.754	0.218	0.028	0	0	0	0	0	0	0	0	0	0	2
0	0.034	0.364	0.596	0.005	0	0.001	0	0	0	0	0	0	0	4
0	0.003	0.182	0.79	0.015	0.001	0.009	0	0	0	0	0	0	0	4
0	0.092	0.419	0.482	0.007	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.106	0.071	0.017	0.805	0	0	0	0	0	0	0	7
0	0	0	0.01	0.026	0.012	0.952	0	0	0	0	0	0	0	7
0	0.829	0.148	0.023	0	0	0	0	0	0	0	0	0	0	2
0	0.014	0.297	0.673	0.011	0	0.005	0	0	0	0	0	0	0	4
0.01	0.938	0.051	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.004	0.014	0.012	0.97	0	0	0	0	0	0	0	7
0	0.076	0.441	0.476	0.005	0	0.002	0	0	0	0	0	0	0	4
0.003	0.934	0.062	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0.023	0.669	0.091	0.017	0.2	0	0	0	0	0	0	0	4
0	0	0	0.001	0.024	0.009	0.966	0	0	0	0	0	0	0	7
0	0.319	0.502	0.177	0.002	0	0	0	0	0	0	0	0	0	3
0	0	0.032	0.625	0.109	0.02	0.214	0	0	0	0	0	0	0	4
0	0	0	0.002	0.015	0.008	0.975	0	0	0	0	0	0	0	7
0	0	0.015	0.476	0.115	0.014	0.38	0	0	0	0	0	0	0	4
0	0.578	0.328	0.094	0	0	0	0	0	0	0	0	0	0	2
0	0	0.026	0.696	0.116	0.015	0.147	0	0	0	0	0	0	0	4
0	0.756	0.228	0.016	0	0	0	0	0	0	0	0	0	0	2
0	0	0.051	0.763	0.054	0.016	0.116	0	0	0	0	0	0	0	4
0	0	0	0.004	0.023	0.01	0.963	0	0	0	0	0	0	0	7
0	0.042	0.369	0.584	0.003	0	0.002	0	0	0	0	0	0	0	4
0	0.002	0.089	0.799	0.048	0.005	0.057	0	0	0	0	0	0	0	4
0	0	0	0	0.012	0.007	0.981	0	0	0	0	0	0	0	7
0	0	0.001	0.101	0.061	0.014	0.823	0	0	0	0	0	0	0	7
0	0	0	0	0.005	0.001	0.993	0.001	0	0	0	0	0	0	7
0	0	0.036	0.552	0.081	0.014	0.317	0	0	0	0	0	0	0	4
0	0	0.025	0.751	0.075	0.005	0.144	0	0	0	0	0	0	0	4
0	0	0	0.044	0.045	0.017	0.894	0	0	0	0	0	0	0	7
0	0.254	0.472	0.273	0.001	0	0	0	0	0	0	0	0	0	3
0	0.001	0.134	0.769	0.043	0.005	0.048	0	0	0	0	0	0	0	4
0	0	0.098	0.826	0.033	0.003	0.04	0	0	0	0	0	0	0	4
0	0	0	0.003	0.015	0.004	0.978	0	0	0	0	0	0	0	7
0	0.035	0.426	0.535	0.003	0.001	0	0	0	0	0	0	0	0	4
0	0.462	0.406	0.131	0.001	0	0	0	0	0	0	0	0	0	2
0	0.52	0.413	0.067	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.001	0.011	0.009	0.979	0	0	0	0	0	0	0	7
0	0	0	0.046	0.059	0.018	0.877	0	0	0	0	0	0	0	7
0	0	0.061	0.746	0.069	0.004	0.12	0	0	0	0	0	0	0	4
0	0.001	0.176	0.8	0.014	0.001	0.008	0	0	0	0	0	0	0	4
0	0	0	0.028	0.037	0.019	0.916	0	0	0	0	0	0	0	7
0	0.106	0.576	0.317	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.02	0.034	0.015	0.931	0	0	0	0	0	0	0	7
0	0	0.09	0.817	0.052	0.005	0.036	0	0	0	0	0	0	0	4
0	0	0	0.04	0.061	0.019	0.88	0	0	0	0	0	0	0	7
0	0	0.001	0.116	0.063	0.018	0.802	0	0	0	0	0	0	0	7
0	0	0	0.04	0.062	0.026	0.872	0	0	0	0	0	0	0	7
0	0	0.013	0.308	0.083	0.018	0.578	0	0	0	0	0	0	0	7
0	0	0	0.005	0.026	0.016	0.953	0	0	0	0	0	0	0	7
0	0.008	0.274	0.712	0.004	0	0.002	0	0	0	0	0	0	0	4
0	0.018	0.333	0.641	0.005	0.001	0.002	0	0	0	0	0	0	0	4
0.001	0.779	0.192	0.028	0	0	0	0	0	0	0	0	0	0	2
0	0.04	0.346	0.606	0.006	0	0.002	0	0	0	0	0	0	0	4
0	0	0.01	0.37	0.092	0.016	0.512	0	0	0	0	0	0	0	7
0	0	0	0.089	0.115	0.031	0.765	0	0	0	0	0	0	0	7
0	0.696	0.257	0.047	0	0	0	0	0	0	0	0	0	0	2
0	0	0.04	0.308	0.067	0.017	0.568	0	0	0	0	0	0	0	7
0	0	0	0.002	0.006	0.004	0.988	0	0	0	0	0	0	0	7
0	0	0.008	0.407	0.143	0.019	0.423	0	0	0	0	0	0	0	7
0	0.002	0.305	0.691	0.002	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.021	0.007	0.97	0	0	0	0	0	0	0	7
0	0.041	0.47	0.485	0.004	0	0	0	0	0	0	0	0	0	4
0	0.011	0.227	0.728	0.02	0.003	0.011	0	0	0	0	0	0	0	4
0	0	0.007	0.321	0.103	0.019	0.55	0	0	0	0	0	0	0	7
0	0.036	0.38	0.577	0.007	0	0	0	0	0	0	0	0	0	4
0	0	0.021	0.367	0.085	0.014	0.513	0	0	0	0	0	0	0	7
0	0	0	0.009	0.027	0.013	0.951	0	0	0	0	0	0	0	7
0	0.007	0.142	0.762	0.032	0.003	0.054	0	0	0	0	0	0	0	4
0	0.553	0.372	0.075	0	0	0	0	0	0	0	0	0	0	2
0	0	0.101	0.809	0.04	0.004	0.046	0	0	0	0	0	0	0	4
0	0.021	0.284	0.674	0.016	0.001	0.004	0	0	0	0	0	0	0	4
0	0	0.001	0.048	0.071	0.02	0.86	0	0	0	0	0	0	0	7
0	0	0	0.014	0.058	0.018	0.91	0	0	0	0	0	0	0	7
0	0	0	0.001	0.018	0.011	0.97	0	0	0	0	0	0	0	7
0	0	0	0.009	0.03	0.02	0.941	0	0	0	0	0	0	0	7
0	0	0.002	0.193	0.097	0.022	0.686	0	0	0	0	0	0	0	7
0	0.003	0.119	0.808	0.039	0.005	0.026	0	0	0	0	0	0	0	4
0	0	0	0.003	0.012	0.005	0.98	0	0	0	0	0	0	0	7
0	0	0.001	0.129	0.086	0.032	0.752	0	0	0	0	0	0	0	7
0	0	0	0.026	0.037	0.017	0.92	0	0	0	0	0	0	0	7
0	0.036	0.21	0.635	0.034	0.005	0.08	0	0	0	0	0	0	0	4
0	0	0.052	0.59	0.088	0.009	0.261	0	0	0	0	0	0	0	4
0	0.001	0.069	0.625	0.064	0.015	0.226	0	0	0	0	0	0	0	4
0	0	0.107	0.747	0.058	0.006	0.082	0	0	0	0	0	0	0	4
0	0	0	0.122	0.087	0.031	0.76	0	0	0	0	0	0	0	7
0	0	0.012	0.435	0.115	0.025	0.413	0	0	0	0	0	0	0	4
0.01	0.925	0.06	0.005	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.014	0.027	0.013	0.946	0	0	0	0	0	0	0	7
0	0	0	0.027	0.047	0.018	0.908	0	0	0	0	0	0	0	7
0.002	0.616	0.239	0.14	0.002	0	0.001	0	0	0	0	0	0	0	2
0	0	0	0.017	0.042	0.013	0.928	0	0	0	0	0	0	0	7
0	0	0	0.01	0.031	0.012	0.947	0	0	0	0	0	0	0	7
0	0.003	0.123	0.84	0.018	0.003	0.013	0	0	0	0	0	0	0	4
0	0	0.078	0.732	0.062	0.008	0.12	0	0	0	0	0	0	0	4
0	0	0	0.002	0.014	0.002	0.981	0	0	0.001	0	0	0	0	7
0	0.033	0.242	0.659	0.024	0.004	0.038	0	0	0	0	0	0	0	4
0	0.019	0.216	0.703	0.026	0.003	0.033	0	0	0	0	0	0	0	4
0	0	0.025	0.657	0.087	0.011	0.22	0	0	0	0	0	0	0	4
0	0	0.001	0.061	0.05	0.016	0.872	0	0	0	0	0	0	0	7
0	0.006	0.183	0.789	0.013	0	0.009	0	0	0	0	0	0	0	4
0	0.15	0.338	0.483	0.01	0.003	0.016	0	0	0	0	0	0	0	4
0	0	0.064	0.763	0.064	0.012	0.097	0	0	0	0	0	0	0	4
0	0	0.109	0.832	0.034	0.002	0.023	0	0	0	0	0	0	0	4
0	0.01	0.173	0.762	0.022	0.003	0.03	0	0	0	0	0	0	0	4
0	0.001	0.149	0.814	0.026	0.004	0.006	0	0	0	0	0	0	0	4
0	0	0.025	0.711	0.079	0.009	0.176	0	0	0	0	0	0	0	4
0	0	0	0.105	0.064	0.027	0.804	0	0	0	0	0	0	0	7
0	0.027	0.327	0.638	0.007	0	0.001	0	0	0	0	0	0	0	4
0	0.157	0.429	0.407	0.006	0	0.001	0	0	0	0	0	0	0	3
0	0.007	0.274	0.71	0.007	0	0.002	0	0	0	0	0	0	0	4
0	0	0	0.003	0.032	0.007	0.958	0	0	0	0	0	0	0	7
0	0.072	0.314	0.601	0.006	0.001	0.006	0	0	0	0	0	0	0	4
0	0	0.001	0.152	0.06	0.022	0.765	0	0	0	0	0	0	0	7
0	0.024	0.224	0.701	0.03	0.002	0.019	0	0	0	0	0	0	0	4
0	0.426	0.4	0.173	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0	0.003	0.013	0.009	0.975	0	0	0	0	0	0	0	7
0	0	0	0.051	0.062	0.025	0.862	0	0	0	0	0	0	0	7
0	0.005	0.178	0.785	0.021	0.001	0.01	0	0	0	0	0	0	0	4
0	0	0.011	0.403	0.113	0.026	0.447	0	0	0	0	0	0	0	7
